Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;6.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;6.17
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;5.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;5.9005297234
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;6.1739799846
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;6.7569671493
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;5.9107746819
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2014;7.234446731
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2013;6.6817077404
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2021;7.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2020;6.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2019;6.64
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2018;7.0620489191
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2017;6.9564629148
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2016;7.5753677627
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2015;7.7121979937
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2014;7.9579693337
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Stavebnictví;2013;8.7491253396
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;7.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;7.14
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;7.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;7.6787846771
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;8.6429991181
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;9.4986533218
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;8.4478765114
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2014;8.7098459128
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2013;9.452298375
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2021;7.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2020;8.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2019;7.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2018;7.517491071
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2017;6.8759267171
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2016;6.8810322849
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2015;6.6136600626
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2014;7.6210092688
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Doprava a skladování;2013;7.4810302447
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2021;7.45
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2020;8.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2019;8.45
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2018;8.8120326309
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2017;9.4465008178
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2016;12.6796407186
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2015;9.9606192287
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2014;9.9748110831
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2013;10.2911776087
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2021;7.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2020;6.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2019;5.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2018;6.1402804001
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2017;6.1055319886
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2016;5.9048171513
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2015;6.0744354395
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2014;6.3165696717
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Informační a komunikační činnosti;2013;5.5640321432
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2021;8.88
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2020;9.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2019;8.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2018;9.0482409599
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2017;9.6227402665
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2016;11.6184992164
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2015;11.2113218309
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2014;12.7131246758
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Peněžní zprostředkování;2013;13.3958731838
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2021;7.01
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2020;6.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2019;6.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2018;6.6429225603
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2017;6.9350714675
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2016;7.7065404475
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2015;7.3113830443
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2014;7.9557069847
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2013;8.3311637594
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2021;6.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2020;6.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2019;6.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2018;6.2801514882
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2017;6.2392196199
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2016;6.5209947004
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2015;6.4042427551
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2014;6.6927813248
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2013;6.7352732017
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2021;8.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2020;8.46
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2019;8.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2018;8.0091870086
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2017;7.6769628775
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2016;7.7856549786
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2015;7.8859168547
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2014;7.821265281
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2013;8.6802915791
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2021;8.12
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2020;8.46
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2019;9.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2018;7.4298530254
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2017;7.4205654241
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2016;7.7979777347
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2015;7.4415936587
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2014;8.0809674027
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Vzdělávání;2013;8.6766844401
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2021;2.57
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2020;3.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2019;3.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2018;4.6252174571
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2017;4.9134921839
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2016;4.7232215388
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2015;5.8711689102
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2014;5.8348734583
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zdravotní a sociální péče;2013;5.868570791
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2021;6.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2020;6.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2019;6.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2018;6.1602793465
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2017;5.8213716108
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2016;6.5580305975
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2015;6.0776618816
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2014;6.2179521779
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2013;7.0083198521
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2021;6.33
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2020;7.39
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2019;6.78
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2018;6.4925571505
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2017;7.0600506121
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2016;7.1467234726
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2015;6.996215367
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2014;7.3488911436
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Osobní služby ;2013;8.0544438042
