Území;Ukazatel;PRODCOM;Roky;value
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);2003;94408.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);2002;90888.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);2001;83554.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);2000;81149.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1999;67538.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1998;57581.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1997;52019.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1996;45216.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1995;46426.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1994;44369.0
Česko;Produkce průmyslových výrobků;Radiátory pro ústřední topení, nevytápěné elektricky, a jejich části a součásti, ze železa nebo oceli (mil. Kč);1993;36870.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2022;81330.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2021;55136.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2020;61867.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2019;82926.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2018;92598.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2017;118029.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2016;120161.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2015;133263.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2014;151341.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2013;147681.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2012;166312.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2011;162220.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2010;160963.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2009;145875.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2008;175405.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2007;193708.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2006;255514.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2005;113939.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2004;121452.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2003;117584.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2002;154906.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2001;135465.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);2000;144335.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1999;151797.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1998;123173.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1997;150926.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1996;132662.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1995;113699.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1994;100617.0
Česko;Produkce průmyslových výrobků;Kotle ústředního topení (ks);1993;86117.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2022;881835.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2021;809646.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2020;742278.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2019;717909.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2018;666125.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2017;639242.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2016;637682.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2015;685753.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2014;675519.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2013;616567.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2012;592204.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2011;524299.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2010;474550.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2009;423311.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2008;569824.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2007;565900.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2006;462850.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2005;425636.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2004;427308.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2003;309830.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2002;301170.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2001;329087.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);2000;351261.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1999;253027.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1998;298026.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1997;325899.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1996;345849.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1995;331520.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1994;226152.0
Česko;Produkce průmyslových výrobků;Kovové konstrukce a jejich díly (kromě celků) (t);1993;112403.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2022;314937.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2021;340174.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2020;236883.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2019;246647.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2018;255441.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2017;251217.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2016;244865.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2015;232935.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2014;221802.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2013;222505.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2012;243229.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2011;258124.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2010;236852.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2009;260199.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2008;281392.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2007;279016.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2006;261712.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2005;243021.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2004;244466.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2003;228664.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2002;220282.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2001;250026.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);2000;144419.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1999;111006.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1998;99779.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1997;74349.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1996;62675.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1995;55049.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1994;30918.0
Česko;Produkce průmyslových výrobků;Tkaniny, rošty, síťovina a pletiva ze železného, ocelového nebo měděného drátu (t);1993;6364.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2022;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2021;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2020;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2019;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2018;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2017;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2016;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2015;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2014;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2013;
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2012;26037.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2011;25836.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2010;26678.918
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2009;25483.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2008;27179.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2007;24680.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2006;27535.0
Česko;Produkce průmyslových výrobků;Hřebíky, cvočky, napínáčky, vlnité hřebíky, skoby, svorky, sponky(jiné než z HS 8305) a pod. výrobky ze železa, oceli, mědi, hliníku (t);2005;31216.0
