Ukazatel,Území,Typ indexu,Klasifikace produkce,Čtvrtletí,value
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2019,105.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2019,106.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2019,105.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2020,105.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2020,106.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2020,106.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2020,106.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2021,109.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2021,113.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2021,121.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2021,125.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2022,129.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2022,141.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2022,141.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2022,139.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2023,139.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2023,139.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2023,138.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2023,138.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2024,138.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2024,136.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",3. čtvrtletí 2024,136.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",4. čtvrtletí 2024,136.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",1. čtvrtletí 2025,136.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Kovodělné výrobky, kromě strojů a zařízení, vč. subdodavatelských prací",2. čtvrtletí 2025,137.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2015,101.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2015,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2015,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2015,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2016,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2016,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2016,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2016,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2017,101.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2017,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2017,98.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2017,97.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2018,97.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2018,99.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2018,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2018,101.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2019,100.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2019,101.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2019,101.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2019,101.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2020,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2020,104.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2020,102.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2020,102.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2021,102.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2021,102.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2021,103.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2021,105.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2022,107.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2022,109.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2022,112.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2022,111.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2023,113.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2023,113.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2023,114.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2023,116.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2024,119.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2024,118.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",3. čtvrtletí 2024,119.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",4. čtvrtletí 2024,121.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",1. čtvrtletí 2025,122.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Počítače, elektronické a optické přístroje a zařízení, vč. souvisejících služeb a prací",2. čtvrtletí 2025,121.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",1. čtvrtletí 2015,100.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",2. čtvrtletí 2015,100.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",3. čtvrtletí 2015,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",4. čtvrtletí 2015,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",1. čtvrtletí 2016,97.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",2. čtvrtletí 2016,97.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",3. čtvrtletí 2016,97.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",4. čtvrtletí 2016,98.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",1. čtvrtletí 2017,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",2. čtvrtletí 2017,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",3. čtvrtletí 2017,98.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektrická zařízení, vč. subdodavatelských prací",4. čtvrtletí 2017,98.6
