Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2013;1503.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2021;754.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2020;564.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2019;428.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2018;461.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2017;410.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2016;397.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2015;337.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2014;386.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2013;280.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2021;163.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2020;128.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2019;137.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2018;118.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2017;115.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2016;103.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2015;93.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2014;102.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Vzdělávání;2013;89.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2021;92.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2020;68.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2019;54.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2018;54.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2017;56.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2016;36.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2015;39.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2014;46.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zdravotní a sociální péče;2013;23.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2021;211.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2020;187.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2019;152.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2018;143.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2017;136.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2016;117.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2015;112.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2014;115.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2013;129.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2021;136.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2020;124.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2019;89.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2018;80.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2017;97.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2016;90.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2015;82.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2014;113.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Osobní služby ;2013;99.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2021;4.87
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2020;4.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2019;3.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2018;4.0817852712
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2017;4.2261073999
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2016;4.7187767838
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2015;4.410566108
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2014;5.2265397624
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Celkem;2013;4.6523315653
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2021;3.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2020;2.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2019;1.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2018;2.868852459
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2017;1.9841269841
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2016;5.5555555556
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2015;2.0080321285
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2014;4.4776119403
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Těžba a dobývání;2013;3.2490974729
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2021;3.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2020;2.64
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2019;2.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2018;2.591424431
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2017;2.6500779435
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2016;2.8834925293
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2015;3.0724302619
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2014;3.757278578
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zpracovatelský průmysl;2013;3.5876840696
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;0.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;0.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;0.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;0.6663493574
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;0.9671179884
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;0.5592272496
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;0.7261410788
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2014;0.8808290155
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2013;1.0226049516
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;4.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;4.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;3.55
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;3.9440559441
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;4.9752611325
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;4.7051989544
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;3.7129485179
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2014;5.4337758567
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2013;4.8971596474
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2021;4.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2020;3.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2019;2.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2018;3.4907130796
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2017;3.9200485371
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2016;4.3336868151
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2015;4.3127264899
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2014;5.409736814
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Stavebnictví;2013;4.3194818304
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;5.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;4.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;4.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;4.7401388184
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;4.9677254244
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;5.7550741036
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;5.3238338336
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2014;6.0824012459
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2013;5.2144395476
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2021;4.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2020;3.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2019;2.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2018;3.1896551724
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2017;3.1874350387
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2016;3.2745923198
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2015;2.7493337074
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2014;4.4754431851
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Doprava a skladování;2013;3.9179954442
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2021;5.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2020;5.84
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2019;4.87
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2018;5.233875953
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2017;5.2443732246
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2016;5.4491899853
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2015;4.8868858254
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2014;5.4278994029
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Ubytování, stravování a pohostinství;2013;4.5382683902
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2021;5.01
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2020;3.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2019;3.18
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2018;3.5119758376
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2017;3.6103542234
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2016;3.5609796874
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2015;3.3651891013
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2014;4.0648671717
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Informační a komunikační činnosti;2013;3.3204723489
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2021;6.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2020;5.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2019;4.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2018;4.8239124001
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2017;3.6745406824
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2016;4.4444444444
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2015;3.122648608
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2014;4.4814814815
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Peněžní zprostředkování;2013;3.5613340871
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2021;6.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2020;5.9
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2019;5.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2018;5.5839664193
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2017;5.8386510065
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2016;6.6464270558
