Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;4.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;5.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;3.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;4.96
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;6.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;5.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;6.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;5.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;5.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;6.33
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;6.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2021;4.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2020;4.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2019;4.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2018;4.43
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2017;5.03
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2016;6.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2015;5.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;5.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;5.53
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;5.41
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;5.65
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;6.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;7.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;6.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2021;5.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2020;4.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2019;4.75
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2018;4.34
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2017;4.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2016;4.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2015;3.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2021;7.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2020;7.46
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2019;7.07
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2018;7.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2017;7.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2016;8.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2015;7.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2021;6.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2020;5.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2019;5.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2018;5.82
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2017;6.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2016;5.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2015;5.75
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2021;8.13
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2020;5.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2019;6.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2018;7.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2017;6.94
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2016;6.87
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2015;7.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2021;9.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2020;8.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2019;8.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2018;8.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2017;8.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2016;11.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2015;9.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2021;6.45
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2020;6.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2019;6.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2018;6.18
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2017;6.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2016;7.18
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2015;6.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2021;7.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2020;7.32
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2019;5.48
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2018;5.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2017;6.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2016;6.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2015;5.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2021;6.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2020;5.58
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2019;4.48
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2018;6.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2017;6.9
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2016;5.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2015;5.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2021;1.32
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2020;1.03
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2019;0.9
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2018;0.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2017;1.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2016;0.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2015;0.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2021;8.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2020;8.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2019;5.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2018;6.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2017;6.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2016;6.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2015;7.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2021;6.88
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2020;6.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2019;5.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2018;5.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2017;4.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2016;7.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2015;6.93
