Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2018;8.07
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2017;8.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2016;9.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2015;8.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2021;8.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2020;8.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2019;6.96
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2018;7.53
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2017;8.01
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2016;8.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2015;7.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2021;8.07
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2020;7.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2019;6.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2018;8.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2017;9.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2016;8.18
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Vzdělávání;2015;8.34
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2021;4.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2020;3.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2019;3.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2018;4.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2017;5.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2016;4.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2015;6.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2021;10.63
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2020;10.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2019;8.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2018;9.89
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2017;9.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2016;10.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2015;10.59
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2021;10.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2020;11.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2019;10.43
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2018;11.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2017;7.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2016;17.17
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Osobní služby ;2015;12.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Celkem;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Těžba a dobývání;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Stavebnictví;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Doprava a skladování;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Peněžní zprostředkování;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Vzdělávání;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2019;
