Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,B - Těžba a dobývání,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Náklady práce celkem,62742.9397522096
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Přímé náklady celkem,45127.9575504523
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,40294.8441781899
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,4833.1133722624
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,369.8826567628
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15533.334372421
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1455.9450584855
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,255.8201140879
Česko,2023,B - Těžba a dobývání,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Náklady práce celkem,79484.5558272209
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Přímé náklady celkem,55848.4515077425
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,48992.8687856561
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,6855.5827220864
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,1939.9755501222
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,19660.6356968215
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1089.608801956
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,945.8842705786
Česko,2023,B - Těžba a dobývání,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Náklady práce celkem,62064.859437751
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Přímé náklady celkem,43456.1675272519
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,36901.3769363167
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,6554.7905909352
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,1907.3436603557
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15334.3373493976
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1158.5484796328
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,208.462421113
Česko,2023,B - Těžba a dobývání,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Náklady práce celkem,71122.4969033856
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Přímé náklady celkem,48995.4238921002
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,42400.5384668318
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,6594.8854252684
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,1842.8812276356
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,17170.0901458849
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,2704.849642169
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,409.2519955959
Česko,2023,B - Těžba a dobývání,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Náklady práce celkem,58507.3720875782
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Přímé náklady celkem,41677.9476225322
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,36614.348964522
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,5063.5986580102
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,674.6072843528
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14302.901614969
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1130.9059048397
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,736.1874425739
Česko,2023,C - Zpracovatelský průmysl,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-15.1777816893
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Náklady práce celkem,37611.2378833476
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Přímé náklady celkem,27550.4300521699
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,25010.7430868424
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,2539.6869653275
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,142.5506996652
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,9405.0045765693
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,284.2096261776
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,244.2794126817
Česko,2023,C - Zpracovatelský průmysl,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-15.2364839161
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Náklady práce celkem,44461.1172301955
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Přímé náklady celkem,32041.5918694925
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,28425.0786826518
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,3616.5131868407
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,402.5182284582
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11054.3530351323
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,635.1174526177
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,340.2793094803
Česko,2023,C - Zpracovatelský průmysl,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-12.7426649854
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Náklady práce celkem,60584.0952608998
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Přímé náklady celkem,43089.4084419291
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,37788.2117989196
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Přímé náklady - náhrady mzdy,5301.1966430095
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Nepřímé náklady - sociální požitky,722.9453853322
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14787.3466773329
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1211.1612036643
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,788.5367937077
Česko,2023,C - Zpracovatelský průmysl,20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-15.3032410663
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Náklady práce celkem,48668.9684064398
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Přímé náklady celkem,35108.5011929365
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,31107.3501850933
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,4001.1510078431
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,460.4505432809
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12128.2856388131
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,645.8521280274
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,354.9934269628
Česko,2023,C - Zpracovatelský průmysl,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-29.1145235809
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Náklady práce celkem,51597.8316878852
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Přímé náklady celkem,37185.1795115122
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,32921.2151449219
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,4263.9643665904
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,493.9710380622
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12842.9815118034
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,715.9547864409
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,359.2737021148
Česko,2023,C - Zpracovatelský průmysl,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,0.4711379517
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Náklady práce celkem,55344.8016268951
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Přímé náklady celkem,39688.2083847918
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,34857.4097987503
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,4830.7985860415
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,651.9402793354
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13596.6442048727
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,899.601181341
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,517.4545053463
Česko,2023,C - Zpracovatelský průmysl,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-9.0469287922
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Náklady práce celkem,59241.1098930729
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Přímé náklady celkem,42209.9402764342
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,36993.0750026054
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,5216.8652738288
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,735.5805590849
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14494.6929812335
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1080.3155005681
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,745.4178462523
Česko,2023,C - Zpracovatelský průmysl,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-24.8372705002
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Náklady práce celkem,63292.3716770211
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Přímé náklady celkem,44875.9663985959
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,39331.9391880545
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,5544.0272105414
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,796.5125078687
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15345.2166248061
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1444.3939446388
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,861.7733572998
Česko,2023,C - Zpracovatelský průmysl,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-31.4911561882
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Náklady práce celkem,71822.8313883818
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Přímé náklady celkem,50496.3248643695
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,44026.614986895
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,6469.7098774745
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,913.2594686757
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,17313.2330985468
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1792.700176774
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1311.1363306761
Česko,2023,C - Zpracovatelský průmysl,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-3.8225506604
Česko,2023,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",Celkem zaměstnanců,Náklady práce celkem,96485.8594854473
Česko,2023,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",Celkem zaměstnanců,Přímé náklady celkem,67583.0260118669
Česko,2023,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,60230.2050284726
Česko,2023,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",Celkem zaměstnanců,Přímé náklady - náhrady mzdy,7352.8209833944
